date,store,item,unitSold,sales,product_name,customer_name,location
2024-11-25,1,P010,54,8100,Monitor,Customer_474,Koramangala
2024-11-28,1,P010,58,8700,Monitor,Customer_304,Koramangala
2024-11-01,2,P010,55,8250,Monitor,Customer_313,Whitefield
2024-11-02,2,P010,56,8400,Monitor,Customer_434,Whitefield
2024-11-03,2,P010,55,8250,Monitor,Customer_477,Whitefield
2024-11-04,2,P010,57,8550,Monitor,Customer_803,Whitefield
2024-11-05,2,P010,56,8400,Monitor,Customer_302,Whitefield
2024-11-06,2,P010,63,9450,Monitor,Customer_706,Whitefield
2024-11-07,2,P010,59,8850,Monitor,Customer_962,Whitefield
2024-11-08,2,P010,63,9450,Monitor,Customer_738,Whitefield
2024-11-09,2,P010,57,8550,Monitor,Customer_300,Whitefield
2024-11-10,2,P010,59,8850,Monitor,Customer_8,Whitefield
2024-11-11,2,P010,61,9150,Monitor,Customer_762,Whitefield
2024-11-12,2,P010,61,9150,Monitor,Customer_881,Whitefield
2024-11-14,2,P010,56,8400,Monitor,Customer_133,Whitefield
2024-11-15,2,P010,62,9300,Monitor,Customer_217,Whitefield
2024-11-16,2,P010,61,9150,Monitor,Customer_433,Whitefield
2024-11-17,2,P010,60,9000,Monitor,Customer_313,Whitefield
2024-11-18,2,P010,62,9300,Monitor,Customer_74,Whitefield
2024-11-21,2,P010,54,8100,Monitor,Customer_863,Whitefield
2024-11-22,2,P010,53,7950,Monitor,Customer_522,Whitefield
2024-11-23,2,P010,56,8400,Monitor,Customer_758,Whitefield
2024-11-25,2,P010,63,9450,Monitor,Customer_468,Whitefield
2024-11-26,2,P010,57,8550,Monitor,Customer_478,Whitefield
2024-11-27,2,P010,59,8850,Monitor,Customer_490,Whitefield
2024-11-29,2,P010,59,8850,Monitor,Customer_913,Whitefield
2024-11-01,3,P010,6,900,Monitor,Customer_525,Indiranagar
2024-11-04,3,P010,5,750,Monitor,Customer_27,Indiranagar
2024-11-05,3,P010,6,900,Monitor,Customer_671,Indiranagar
2024-11-07,3,P010,2,300,Monitor,Customer_960,Indiranagar
2024-11-08,3,P010,3,450,Monitor,Customer_156,Indiranagar
2024-11-09,3,P010,4,600,Monitor,Customer_144,Indiranagar
2024-11-10,3,P010,8,1200,Monitor,Customer_488,Indiranagar
2024-11-11,3,P010,11,1650,Monitor,Customer_813,Indiranagar
2024-11-12,3,P010,3,450,Monitor,Customer_9,Indiranagar
2024-11-14,3,P010,7,1050,Monitor,Customer_8,Indiranagar
2024-11-15,3,P010,11,1650,Monitor,Customer_171,Indiranagar
2024-11-17,3,P010,10,1500,Monitor,Customer_889,Indiranagar
2024-11-18,3,P010,5,750,Monitor,Customer_180,Indiranagar
2024-11-20,3,P010,3,450,Monitor,Customer_799,Indiranagar
2024-11-21,3,P010,7,1050,Monitor,Customer_463,Indiranagar
2024-11-24,3,P010,2,300,Monitor,Customer_654,Indiranagar
2024-11-25,3,P010,2,300,Monitor,Customer_899,Indiranagar
2024-11-26,3,P010,11,1650,Monitor,Customer_737,Indiranagar
2024-11-27,3,P010,6,900,Monitor,Customer_15,Indiranagar
2024-11-28,3,P010,2,300,Monitor,Customer_229,Indiranagar
2024-11-29,3,P010,6,900,Monitor,Customer_623,Indiranagar
2024-11-30,3,P010,47,7050,Monitor,Customer_893,Indiranagar
2024-11-02,4,P010,26,3900,Monitor,Customer_901,Jayanagar
2024-11-03,4,P010,32,4800,Monitor,Customer_148,Jayanagar
2024-11-04,4,P010,28,4200,Monitor,Customer_629,Jayanagar
2024-11-05,4,P010,33,4950,Monitor,Customer_900,Jayanagar
2024-11-08,4,P010,25,3750,Monitor,Customer_38,Jayanagar
2024-11-13,4,P010,31,4650,Monitor,Customer_849,Jayanagar
2024-11-17,4,P010,34,5100,Monitor,Customer_412,Jayanagar
2024-11-18,4,P010,31,4650,Monitor,Customer_840,Jayanagar
2024-11-19,4,P010,27,4050,Monitor,Customer_199,Jayanagar
2024-11-20,4,P010,27,4050,Monitor,Customer_596,Jayanagar
2024-11-23,4,P010,31,4650,Monitor,Customer_924,Jayanagar
2024-11-24,4,P010,26,3900,Monitor,Customer_716,Jayanagar
2024-11-26,4,P010,30,4500,Monitor,Customer_770,Jayanagar
2024-11-27,4,P010,28,4200,Monitor,Customer_624,Jayanagar
2024-11-28,4,P010,46,6900,Monitor,Customer_513,Jayanagar
2024-11-01,1,P011,41,820,Keyboard,Customer_127,Koramangala
2024-11-04,1,P011,41,820,Keyboard,Customer_139,Koramangala
2024-11-05,1,P011,41,820,Keyboard,Customer_350,Koramangala
2024-11-06,1,P011,38,760,Keyboard,Customer_955,Koramangala
2024-11-11,1,P011,41,820,Keyboard,Customer_623,Koramangala
2024-11-13,1,P011,42,840,Keyboard,Customer_877,Koramangala
2024-11-14,1,P011,46,920,Keyboard,Customer_655,Koramangala
2024-11-16,1,P011,38,760,Keyboard,Customer_182,Koramangala
2024-11-17,1,P011,40,800,Keyboard,Customer_394,Koramangala
2024-11-20,1,P011,39,780,Keyboard,Customer_655,Koramangala
2024-11-21,1,P011,38,760,Keyboard,Customer_618,Koramangala
2024-11-23,1,P011,45,900,Keyboard,Customer_345,Koramangala
2024-11-26,1,P011,40,800,Keyboard,Customer_236,Koramangala
2024-11-29,1,P011,39,780,Keyboard,Customer_356,Koramangala
2024-11-30,1,P011,49,980,Keyboard,Customer_289,Koramangala
2024-11-01,2,P011,21,420,Keyboard,Customer_720,Whitefield
2024-11-06,2,P011,20,400,Keyboard,Customer_18,Whitefield
2024-11-07,2,P011,24,480,Keyboard,Customer_496,Whitefield
2024-11-09,2,P011,20,400,Keyboard,Customer_779,Whitefield
2024-11-10,2,P011,22,440,Keyboard,Customer_801,Whitefield
2024-11-11,2,P011,20,400,Keyboard,Customer_615,Whitefield
2024-11-14,2,P011,26,520,Keyboard,Customer_227,Whitefield
2024-11-16,2,P011,23,460,Keyboard,Customer_630,Whitefield
2024-11-18,2,P011,30,600,Keyboard,Customer_400,Whitefield
2024-11-19,2,P011,23,460,Keyboard,Customer_52,Whitefield
2024-11-20,2,P011,23,460,Keyboard,Customer_803,Whitefield
2024-11-21,2,P011,24,480,Keyboard,Customer_63,Whitefield
2024-11-23,2,P011,20,400,Keyboard,Customer_592,Whitefield
2024-11-24,2,P011,28,560,Keyboard,Customer_169,Whitefield
2024-11-25,2,P011,25,500,Keyboard,Customer_255,Whitefield
2024-11-26,2,P011,20,400,Keyboard,Customer_1000,Whitefield
2024-11-29,2,P011,20,400,Keyboard,Customer_47,Whitefield
2024-11-30,2,P011,71,1420,Keyboard,Customer_675,Whitefield
2024-11-01,4,P011,72,1440,Keyboard,Customer_273,Jayanagar
2024-11-02,4,P011,71,1420,Keyboard,Customer_758,Jayanagar
2024-11-04,4,P011,77,1540,Keyboard,Customer_590,Jayanagar
2024-11-05,4,P011,73,1460,Keyboard,Customer_814,Jayanagar
2024-11-07,4,P011,77,1540,Keyboard,Customer_369,Jayanagar
2024-11-11,4,P011,77,1540,Keyboard,Customer_171,Jayanagar
2024-11-12,4,P011,78,1560,Keyboard,Customer_423,Jayanagar
2024-11-14,4,P011,80,1600,Keyboard,Customer_725,Jayanagar
2024-11-15,4,P011,80,1600,Keyboard,Customer_768,Jayanagar
2024-11-16,4,P011,72,1440,Keyboard,Customer_211,Jayanagar
2024-11-17,4,P011,73,1460,Keyboard,Customer_596,Jayanagar
2024-11-22,4,P011,78,1560,Keyboard,Customer_502,Jayanagar
2024-11-28,4,P011,73,1460,Keyboard,Customer_163,Jayanagar
2024-11-29,4,P011,77,1540,Keyboard,Customer_591,Jayanagar
2024-11-30,4,P011,62,1240,Keyboard,Customer_456,Jayanagar
2024-11-01,1,P012,9,135,Mouse,Customer_924,Koramangala
2024-11-02,1,P012,8,120,Mouse,Customer_738,Koramangala
2024-11-05,1,P012,8,120,Mouse,Customer_867,Koramangala
2024-11-06,1,P012,14,210,Mouse,Customer_680,Koramangala
2024-11-07,1,P012,14,210,Mouse,Customer_439,Koramangala
2024-11-08,1,P012,7,105,Mouse,Customer_523,Koramangala
2024-11-09,1,P012,7,105,Mouse,Customer_713,Koramangala
2024-11-10,1,P012,11,165,Mouse,Customer_997,Koramangala
2024-11-11,1,P012,13,195,Mouse,Customer_118,Koramangala
2024-11-12,1,P012,8,120,Mouse,Customer_61,Koramangala
2024-11-14,1,P012,10,150,Mouse,Customer_187,Koramangala
2024-11-15,1,P012,11,165,Mouse,Customer_355,Koramangala
2024-11-18,1,P012,12,180,Mouse,Customer_981,Koramangala
2024-11-19,1,P012,8,120,Mouse,Customer_34,Koramangala
2024-11-20,1,P012,9,135,Mouse,Customer_186,Koramangala
2024-11-21,1,P012,11,165,Mouse,Customer_544,Koramangala
2024-11-22,1,P012,9,135,Mouse,Customer_835,Koramangala
2024-11-25,1,P012,7,105,Mouse,Customer_951,Koramangala
2024-11-29,1,P012,9,135,Mouse,Customer_361,Koramangala
2024-11-30,1,P012,53,795,Mouse,Customer_180,Koramangala
2024-11-01,2,P012,44,660,Mouse,Customer_715,Whitefield
2024-11-06,2,P012,40,600,Mouse,Customer_236,Whitefield
2024-11-07,2,P012,36,540,Mouse,Customer_575,Whitefield
2024-11-08,2,P012,34,510,Mouse,Customer_563,Whitefield
2024-11-09,2,P012,42,630,Mouse,Customer_130,Whitefield
2024-11-10,2,P012,34,510,Mouse,Customer_928,Whitefield
2024-11-11,2,P012,39,585,Mouse,Customer_828,Whitefield
2024-11-12,2,P012,34,510,Mouse,Customer_968,Whitefield
2024-11-13,2,P012,43,645,Mouse,Customer_228,Whitefield
2024-11-14,2,P012,42,630,Mouse,Customer_63,Whitefield
2024-11-15,2,P012,40,600,Mouse,Customer_223,Whitefield
2024-11-16,2,P012,34,510,Mouse,Customer_602,Whitefield
2024-11-17,2,P012,39,585,Mouse,Customer_340,Whitefield
2024-11-18,2,P012,44,660,Mouse,Customer_160,Whitefield
2024-11-19,2,P012,41,615,Mouse,Customer_800,Whitefield
2024-11-20,2,P012,40,600,Mouse,Customer_317,Whitefield
2024-11-21,2,P012,41,615,Mouse,Customer_385,Whitefield
2024-11-22,2,P012,37,555,Mouse,Customer_560,Whitefield
2024-11-23,2,P012,39,585,Mouse,Customer_701,Whitefield
2024-11-24,2,P012,42,630,Mouse,Customer_506,Whitefield
2024-11-26,2,P012,42,630,Mouse,Customer_985,Whitefield
2024-11-27,2,P012,37,555,Mouse,Customer_516,Whitefield
2024-11-28,2,P012,37,555,Mouse,Customer_179,Whitefield
2024-11-29,2,P012,35,525,Mouse,Customer_592,Whitefield
2024-11-30,2,P012,44,660,Mouse,Customer_550,Whitefield
2024-11-01,3,P012,46,690,Mouse,Customer_686,Indiranagar
2024-11-02,3,P012,39,585,Mouse,Customer_140,Indiranagar
2024-11-03,3,P012,47,705,Mouse,Customer_894,Indiranagar
2024-11-04,3,P012,45,675,Mouse,Customer_428,Indiranagar
2024-11-07,3,P012,39,585,Mouse,Customer_910,Indiranagar
2024-11-09,3,P012,49,735,Mouse,Customer_678,Indiranagar
2024-11-13,3,P012,40,600,Mouse,Customer_126,Indiranagar
2024-11-14,3,P012,45,675,Mouse,Customer_67,Indiranagar
2024-11-15,3,P012,49,735,Mouse,Customer_954,Indiranagar
2024-11-16,3,P012,39,585,Mouse,Customer_775,Indiranagar
2024-11-18,3,P012,42,630,Mouse,Customer_859,Indiranagar
2024-11-19,3,P012,49,735,Mouse,Customer_667,Indiranagar
2024-11-21,3,P012,47,705,Mouse,Customer_114,Indiranagar
2024-11-23,3,P012,44,660,Mouse,Customer_371,Indiranagar
2024-11-24,3,P012,47,705,Mouse,Customer_299,Indiranagar
2024-11-26,3,P012,45,675,Mouse,Customer_947,Indiranagar
2024-11-30,3,P012,44,660,Mouse,Customer_546,Indiranagar
2024-11-04,4,P012,31,465,Mouse,Customer_451,Jayanagar
2024-11-05,4,P012,25,375,Mouse,Customer_241,Jayanagar
2024-11-08,4,P012,28,420,Mouse,Customer_16,Jayanagar
2024-11-10,4,P012,28,420,Mouse,Customer_811,Jayanagar
2024-11-11,4,P012,22,330,Mouse,Customer_459,Jayanagar
2024-11-15,4,P012,26,390,Mouse,Customer_976,Jayanagar
2024-11-16,4,P012,30,450,Mouse,Customer_53,Jayanagar
2024-11-17,4,P012,21,315,Mouse,Customer_380,Jayanagar
2024-11-18,4,P012,29,435,Mouse,Customer_772,Jayanagar
2024-11-19,4,P012,24,360,Mouse,Customer_780,Jayanagar
2024-11-20,4,P012,24,360,Mouse,Customer_778,Jayanagar
2024-11-21,4,P012,21,315,Mouse,Customer_757,Jayanagar
2024-11-22,4,P012,24,360,Mouse,Customer_660,Jayanagar
2024-11-23,4,P012,26,390,Mouse,Customer_973,Jayanagar
2024-11-24,4,P012,29,435,Mouse,Customer_897,Jayanagar
2024-11-26,4,P012,27,405,Mouse,Customer_853,Jayanagar
2024-11-29,4,P012,28,420,Mouse,Customer_81,Jayanagar
2024-11-30,4,P012,20,300,Mouse,Customer_128,Jayanagar
2024-11-03,1,P013,7,245,Webcam,Customer_52,Koramangala
2024-11-04,1,P013,6,210,Webcam,Customer_236,Koramangala
2024-11-05,1,P013,1,35,Webcam,Customer_227,Koramangala
2024-11-06,1,P013,1,35,Webcam,Customer_879,Koramangala
2024-11-07,1,P013,6,210,Webcam,Customer_46,Koramangala
2024-11-08,1,P013,4,140,Webcam,Customer_198,Koramangala
2024-11-09,1,P013,1,35,Webcam,Customer_295,Koramangala
2024-11-10,1,P013,1,35,Webcam,Customer_226,Koramangala
2024-11-11,1,P013,2,70,Webcam,Customer_238,Koramangala
2024-11-12,1,P013,6,210,Webcam,Customer_472,Koramangala
2024-11-15,1,P013,7,245,Webcam,Customer_343,Koramangala
2024-11-16,1,P013,7,245,Webcam,Customer_387,Koramangala
2024-11-17,1,P013,1,35,Webcam,Customer_140,Koramangala
2024-11-18,1,P013,1,35,Webcam,Customer_772,Koramangala
2024-11-19,1,P013,6,210,Webcam,Customer_331,Koramangala
2024-11-20,1,P013,3,105,Webcam,Customer_781,Koramangala
2024-11-01,2,P013,28,980,Webcam,Customer_306,Whitefield
2024-11-02,2,P013,29,1015,Webcam,Customer_766,Whitefield
2024-11-03,2,P013,30,1050,Webcam,Customer_912,Whitefield
2024-11-04,2,P013,25,875,Webcam,Customer_665,Whitefield
2024-11-05,2,P013,31,1085,Webcam,Customer_932,Whitefield
2024-11-08,2,P013,28,980,Webcam,Customer_145,Whitefield
2024-11-09,2,P013,26,910,Webcam,Customer_869,Whitefield
2024-11-10,2,P013,23,805,Webcam,Customer_994,Whitefield
2024-11-12,2,P013,22,770,Webcam,Customer_5,Whitefield
2024-11-13,2,P013,31,1085,Webcam,Customer_752,Whitefield
2024-11-14,2,P013,31,1085,Webcam,Customer_821,Whitefield
2024-11-15,2,P013,29,1015,Webcam,Customer_600,Whitefield
2024-11-16,2,P013,23,805,Webcam,Customer_60,Whitefield
2024-11-18,2,P013,22,770,Webcam,Customer_783,Whitefield
2024-11-21,2,P013,23,805,Webcam,Customer_214,Whitefield
2024-11-22,2,P013,27,945,Webcam,Customer_361,Whitefield
2024-11-23,2,P013,24,840,Webcam,Customer_396,Whitefield
2024-11-24,2,P013,32,1120,Webcam,Customer_997,Whitefield
2024-11-25,2,P013,23,805,Webcam,Customer_279,Whitefield
2024-11-26,2,P013,24,840,Webcam,Customer_53,Whitefield
2024-11-27,2,P013,26,910,Webcam,Customer_788,Whitefield
2024-11-28,2,P013,31,1085,Webcam,Customer_958,Whitefield
2024-11-29,2,P013,23,805,Webcam,Customer_387,Whitefield
2024-11-30,2,P013,53,1855,Webcam,Customer_261,Whitefield
2024-11-01,3,P013,29,1015,Webcam,Customer_491,Indiranagar
2024-11-02,3,P013,35,1225,Webcam,Customer_590,Indiranagar
2024-11-04,3,P013,33,1155,Webcam,Customer_528,Indiranagar
2024-11-05,3,P013,35,1225,Webcam,Customer_12,Indiranagar
2024-11-08,3,P013,31,1085,Webcam,Customer_583,Indiranagar
2024-11-09,3,P013,33,1155,Webcam,Customer_290,Indiranagar
2024-11-11,3,P013,34,1190,Webcam,Customer_310,Indiranagar
2024-11-12,3,P013,34,1190,Webcam,Customer_307,Indiranagar
2024-11-13,3,P013,30,1050,Webcam,Customer_676,Indiranagar
2024-11-15,3,P013,29,1015,Webcam,Customer_95,Indiranagar
2024-11-16,3,P013,30,1050,Webcam,Customer_459,Indiranagar
2024-11-19,3,P013,36,1260,Webcam,Customer_940,Indiranagar
2024-11-20,3,P013,34,1190,Webcam,Customer_501,Indiranagar
2024-11-22,3,P013,26,910,Webcam,Customer_590,Indiranagar
2024-11-23,3,P013,26,910,Webcam,Customer_868,Indiranagar
2024-11-24,3,P013,34,1190,Webcam,Customer_941,Indiranagar
2024-11-25,3,P013,36,1260,Webcam,Customer_379,Indiranagar
2024-11-27,3,P013,31,1085,Webcam,Customer_597,Indiranagar
2024-11-28,3,P013,36,1260,Webcam,Customer_266,Indiranagar
2024-11-29,3,P013,35,1225,Webcam,Customer_317,Indiranagar
2024-11-30,3,P013,16,560,Webcam,Customer_507,Indiranagar
2024-11-07,4,P013,34,1190,Webcam,Customer_338,Jayanagar
2024-11-08,4,P013,36,1260,Webcam,Customer_200,Jayanagar
2024-11-09,4,P013,37,1295,Webcam,Customer_290,Jayanagar
2024-11-10,4,P013,32,1120,Webcam,Customer_523,Jayanagar
2024-11-11,4,P013,31,1085,Webcam,Customer_698,Jayanagar
2024-11-13,4,P013,39,1365,Webcam,Customer_168,Jayanagar
2024-11-14,4,P013,38,1330,Webcam,Customer_943,Jayanagar
2024-11-15,4,P013,38,1330,Webcam,Customer_416,Jayanagar
2024-11-16,4,P013,39,1365,Webcam,Customer_560,Jayanagar
2024-11-17,4,P013,38,1330,Webcam,Customer_317,Jayanagar
2024-11-18,4,P013,39,1365,Webcam,Customer_952,Jayanagar
2024-11-19,4,P013,34,1190,Webcam,Customer_922,Jayanagar
2024-11-22,4,P013,36,1260,Webcam,Customer_24,Jayanagar
2024-11-23,4,P013,34,1190,Webcam,Customer_912,Jayanagar
2024-11-24,4,P013,35,1225,Webcam,Customer_367,Jayanagar
2024-11-25,4,P013,41,1435,Webcam,Customer_220,Jayanagar
2024-11-29,4,P013,35,1225,Webcam,Customer_281,Jayanagar
2024-11-02,1,P014,48,5760,Printer,Customer_579,Koramangala
2024-11-03,1,P014,50,6000,Printer,Customer_970,Koramangala
2024-11-04,1,P014,51,6120,Printer,Customer_320,Koramangala
2024-11-05,1,P014,55,6600,Printer,Customer_417,Koramangala
2024-11-06,1,P014,49,5880,Printer,Customer_929,Koramangala
2024-11-08,1,P014,53,6360,Printer,Customer_567,Koramangala
2024-11-10,1,P014,50,6000,Printer,Customer_390,Koramangala
2024-11-11,1,P014,53,6360,Printer,Customer_961,Koramangala
2024-11-14,1,P014,55,6600,Printer,Customer_267,Koramangala
2024-11-15,1,P014,52,6240,Printer,Customer_780,Koramangala
2024-11-16,1,P014,55,6600,Printer,Customer_357,Koramangala
2024-11-17,1,P014,50,6000,Printer,Customer_587,Koramangala
2024-11-19,1,P014,52,6240,Printer,Customer_841,Koramangala
2024-11-20,1,P014,47,5640,Printer,Customer_870,Koramangala
2024-11-21,1,P014,51,6120,Printer,Customer_501,Koramangala
2024-11-23,1,P014,56,6720,Printer,Customer_448,Koramangala
2024-11-24,1,P014,53,6360,Printer,Customer_525,Koramangala
2024-11-25,1,P014,52,6240,Printer,Customer_915,Koramangala
2024-11-26,1,P014,54,6480,Printer,Customer_374,Koramangala
2024-11-27,1,P014,46,5520,Printer,Customer_686,Koramangala
2024-11-28,1,P014,59,7080,Printer,Customer_961,Koramangala
2024-11-01,2,P014,19,2280,Printer,Customer_927,Whitefield
2024-11-02,2,P014,16,1920,Printer,Customer_44,Whitefield
2024-11-03,2,P014,11,1320,Printer,Customer_563,Whitefield
2024-11-05,2,P014,12,1440,Printer,Customer_924,Whitefield
2024-11-07,2,P014,11,1320,Printer,Customer_454,Whitefield
2024-11-11,2,P014,12,1440,Printer,Customer_954,Whitefield
2024-11-12,2,P014,10,1200,Printer,Customer_572,Whitefield
2024-11-13,2,P014,15,1800,Printer,Customer_131,Whitefield
2024-11-16,2,P014,13,1560,Printer,Customer_705,Whitefield
2024-11-17,2,P014,16,1920,Printer,Customer_364,Whitefield
2024-11-18,2,P014,15,1800,Printer,Customer_83,Whitefield
2024-11-21,2,P014,19,2280,Printer,Customer_154,Whitefield
2024-11-22,2,P014,14,1680,Printer,Customer_220,Whitefield
2024-11-23,2,P014,15,1800,Printer,Customer_706,Whitefield
2024-11-24,2,P014,13,1560,Printer,Customer_709,Whitefield
2024-11-25,2,P014,13,1560,Printer,Customer_405,Whitefield
2024-11-26,2,P014,18,2160,Printer,Customer_793,Whitefield
2024-11-28,2,P014,19,2280,Printer,Customer_227,Whitefield
2024-11-29,2,P014,14,1680,Printer,Customer_95,Whitefield
2024-11-03,3,P014,70,8400,Printer,Customer_850,Indiranagar
2024-11-04,3,P014,71,8520,Printer,Customer_668,Indiranagar
2024-11-05,3,P014,69,8280,Printer,Customer_787,Indiranagar
2024-11-08,3,P014,75,9000,Printer,Customer_216,Indiranagar
2024-11-10,3,P014,75,9000,Printer,Customer_450,Indiranagar
2024-11-11,3,P014,72,8640,Printer,Customer_690,Indiranagar
2024-11-13,3,P014,74,8880,Printer,Customer_724,Indiranagar
2024-11-14,3,P014,73,8760,Printer,Customer_896,Indiranagar
2024-11-15,3,P014,76,9120,Printer,Customer_924,Indiranagar
2024-11-16,3,P014,66,7920,Printer,Customer_617,Indiranagar
2024-11-17,3,P014,75,9000,Printer,Customer_722,Indiranagar
2024-11-19,3,P014,69,8280,Printer,Customer_80,Indiranagar
2024-11-20,3,P014,69,8280,Printer,Customer_702,Indiranagar
2024-11-21,3,P014,75,9000,Printer,Customer_53,Indiranagar
2024-11-22,3,P014,69,8280,Printer,Customer_383,Indiranagar
2024-11-26,3,P014,70,8400,Printer,Customer_484,Indiranagar
2024-11-28,3,P014,74,8880,Printer,Customer_878,Indiranagar
2024-11-29,3,P014,58,6960,Printer,Customer_577,Indiranagar
2024-11-01,4,P014,1,120,Printer,Customer_667,Jayanagar
2024-11-02,4,P014,2,240,Printer,Customer_417,Jayanagar
2024-11-03,4,P014,6,720,Printer,Customer_821,Jayanagar
2024-11-04,4,P014,2,240,Printer,Customer_459,Jayanagar
2024-11-07,4,P014,6,720,Printer,Customer_519,Jayanagar
2024-11-08,4,P014,1,120,Printer,Customer_209,Jayanagar
2024-11-10,4,P014,4,480,Printer,Customer_991,Jayanagar
2024-11-12,4,P014,5,600,Printer,Customer_181,Jayanagar
2024-11-13,4,P014,9,1080,Printer,Customer_261,Jayanagar
2024-11-14,4,P014,7,840,Printer,Customer_844,Jayanagar
2024-11-16,4,P014,4,480,Printer,Customer_116,Jayanagar
2024-11-17,4,P014,8,960,Printer,Customer_410,Jayanagar
2024-11-20,4,P014,6,720,Printer,Customer_107,Jayanagar
2024-11-21,4,P014,6,720,Printer,Customer_696,Jayanagar
2024-11-22,4,P014,4,480,Printer,Customer_518,Jayanagar
2024-11-24,4,P014,2,240,Printer,Customer_733,Jayanagar
2024-11-25,4,P014,5,600,Printer,Customer_482,Jayanagar
2024-11-27,4,P014,1,120,Printer,Customer_824,Jayanagar
2024-11-28,4,P014,6,720,Printer,Customer_327,Jayanagar
2024-11-29,4,P014,7,840,Printer,Customer_269,Jayanagar
2024-11-30,4,P014,46,5520,Printer,Customer_412,Jayanagar
2024-11-01,1,P015,8,800,Scanner,Customer_430,Koramangala
2024-11-02,1,P015,1,100,Scanner,Customer_738,Koramangala
2024-11-03,1,P015,3,300,Scanner,Customer_187,Koramangala
2024-11-05,1,P015,1,100,Scanner,Customer_202,Koramangala
2024-11-11,1,P015,5,500,Scanner,Customer_161,Koramangala
2024-11-12,1,P015,2,200,Scanner,Customer_159,Koramangala
2024-11-13,1,P015,8,800,Scanner,Customer_145,Koramangala
2024-11-14,1,P015,9,900,Scanner,Customer_457,Koramangala
2024-11-15,1,P015,6,600,Scanner,Customer_459,Koramangala
2024-11-16,1,P015,8,800,Scanner,Customer_399,Koramangala
2024-11-17,1,P015,7,700,Scanner,Customer_469,Koramangala
2024-11-19,1,P015,6,600,Scanner,Customer_604,Koramangala
2024-11-20,1,P015,8,800,Scanner,Customer_28,Koramangala
2024-11-23,1,P015,3,300,Scanner,Customer_352,Koramangala
2024-11-25,1,P015,2,200,Scanner,Customer_26,Koramangala
2024-11-26,1,P015,2,200,Scanner,Customer_838,Koramangala
2024-11-27,1,P015,2,200,Scanner,Customer_534,Koramangala
2024-11-28,1,P015,2,200,Scanner,Customer_921,Koramangala
2024-11-29,1,P015,2,200,Scanner,Customer_860,Koramangala
2024-11-30,1,P015,24,2400,Scanner,Customer_65,Koramangala
2024-11-01,2,P015,30,3000,Scanner,Customer_637,Whitefield
2024-11-04,2,P015,27,2700,Scanner,Customer_544,Whitefield
2024-11-05,2,P015,28,2800,Scanner,Customer_386,Whitefield
2024-11-09,2,P015,31,3100,Scanner,Customer_637,Whitefield
2024-11-10,2,P015,31,3100,Scanner,Customer_919,Whitefield
2024-11-11,2,P015,22,2200,Scanner,Customer_826,Whitefield
2024-11-13,2,P015,29,2900,Scanner,Customer_338,Whitefield
2024-11-14,2,P015,31,3100,Scanner,Customer_699,Whitefield
2024-11-15,2,P015,25,2500,Scanner,Customer_518,Whitefield
2024-11-16,2,P015,27,2700,Scanner,Customer_100,Whitefield
2024-11-18,2,P015,26,2600,Scanner,Customer_602,Whitefield
2024-11-19,2,P015,23,2300,Scanner,Customer_925,Whitefield
2024-11-20,2,P015,32,3200,Scanner,Customer_841,Whitefield
2024-11-21,2,P015,27,2700,Scanner,Customer_346,Whitefield
2024-11-22,2,P015,29,2900,Scanner,Customer_297,Whitefield
2024-11-23,2,P015,30,3000,Scanner,Customer_280,Whitefield
2024-11-24,2,P015,24,2400,Scanner,Customer_431,Whitefield
2024-11-25,2,P015,30,3000,Scanner,Customer_61,Whitefield
2024-11-27,2,P015,26,2600,Scanner,Customer_200,Whitefield
2024-11-28,2,P015,22,2200,Scanner,Customer_953,Whitefield
2024-11-29,2,P015,23,2300,Scanner,Customer_499,Whitefield
2024-11-02,3,P015,31,3100,Scanner,Customer_135,Indiranagar
2024-11-03,3,P015,30,3000,Scanner,Customer_348,Indiranagar
2024-11-04,3,P015,34,3400,Scanner,Customer_811,Indiranagar
2024-11-05,3,P015,32,3200,Scanner,Customer_145,Indiranagar
2024-11-06,3,P015,36,3600,Scanner,Customer_59,Indiranagar
2024-11-07,3,P015,38,3800,Scanner,Customer_845,Indiranagar
2024-11-08,3,P015,33,3300,Scanner,Customer_188,Indiranagar
2024-11-09,3,P015,31,3100,Scanner,Customer_422,Indiranagar
2024-11-10,3,P015,36,3600,Scanner,Customer_350,Indiranagar
2024-11-12,3,P015,29,2900,Scanner,Customer_828,Indiranagar
2024-11-13,3,P015,37,3700,Scanner,Customer_510,Indiranagar
2024-11-14,3,P015,32,3200,Scanner,Customer_466,Indiranagar
2024-11-16,3,P015,33,3300,Scanner,Customer_597,Indiranagar
2024-11-17,3,P015,38,3800,Scanner,Customer_754,Indiranagar
2024-11-18,3,P015,31,3100,Scanner,Customer_136,Indiranagar
2024-11-19,3,P015,32,3200,Scanner,Customer_978,Indiranagar
2024-11-20,3,P015,35,3500,Scanner,Customer_92,Indiranagar
2024-11-21,3,P015,28,2800,Scanner,Customer_348,Indiranagar
2024-11-23,3,P015,33,3300,Scanner,Customer_429,Indiranagar
2024-11-26,3,P015,30,3000,Scanner,Customer_235,Indiranagar
2024-11-27,3,P015,36,3600,Scanner,Customer_267,Indiranagar
2024-11-28,3,P015,30,3000,Scanner,Customer_460,Indiranagar
2024-11-29,3,P015,33,3300,Scanner,Customer_540,Indiranagar
